200904049	C003	72
200905051	C003	78
200905075	C004	86
200906107	C018	65
200907078	C021	71
200906023	C021	92
200906005	C018	67
200904063	C021	89
200904001	C004	71
200901011	C018	62
200902032	C021	77
200906036	C003	86
200901014	C021	67
200905033	C004	69
200901011	C003	62
200904018	C004	70
200907074	C004	47
200907016	C003	69
200904039	C018	94
200901011	C021	87
200905018	C018	50
200907069	C018	56
200904015	C018	67
200903018	C003	69
200906044	C021	78
200903009	C021	49
200905030	C018	80
200906037	C004	63
200906092	C004	80
200906050	C018	77
200902022	C021	50
200904074	C021	60
200905072	C018	73
200905035	C004	43
200904057	C021	77
200902019	C021	98
200905012	C003	55
200904011	C018	51
200902028	C003	57
200905048	C004	58
200903017	C018	54
200902027	C018	76
200907057	C003	88
200901002	C003	97
200905065	C003	78
200904062	C003	65
200905081	C018	67
200903020	C018	56
200904053	C004	63
200906088	C018	73
200901027	C004	60
200904016	C021	75
200905056	C021	41
200902020	C004	76
200907064	C018	79
200902013	C018	98
200906002	C004	69
200906109	C021	72
200904032	C021	40
200907071	C004	66
200904060	C018	45
200903006	C021	98
200904037	C003	61
200902030	C018	74
200902017	C004	88
200902019	C003	99
200905057	C003	91
200905035	C018	61
200904005	C004	45
200901021	C018	75
200905011	C021	66
200905018	C003	70
200905014	C003	86
200905061	C003	76
200904002	C018	64
200904045	C018	62
200905012	C004	86
200905027	C004	67
200903019	C003	60
200904010	C004	58
200904029	C018	58
200906106	C003	71
200906098	C004	94
200904012	C018	61
200902027	C021	48
200906039	C004	92
200907061	C003	93
200901029	C003	51
200902022	C003	81
200907007	C004	96
200907018	C018	72
200906035	C018	43
200907076	C021	63
200907073	C021	61
200903009	C021	71
200906008	C004	90
200906082	C018	85
200906046	C004	57
200907052	C018	75
200904069	C018	73
200904017	C021	92
200907043	C018	53
200906036	C021	50
200907068	C004	85
200905054	C004	72
200906045	C018	53
200901004	C021	60
200903025	C018	68
200905030	C004	60
200905076	C018	74
200905018	C021	63
200901026	C021	73
200901019	C003	52
200906064	C018	49
200906104	C003	76
200904023	C004	91
200904022	C021	100
200907049	C018	57
200905021	C004	54
200904067	C021	57
200905068	C018	50
200907014	C021	91
200906028	C003	100
200905063	C021	70
200907003	C018	71
200905019	C003	50
200903023	C021	62
200906034	C021	75
200906023	C018	69
200904071	C021	100
200903001	C003	98
200902017	C021	95
200904011	C021	73
200905061	C018	41
200906103	C003	52
200907030	C021	75
200902019	C018	92
200907009	C021	72
200905078	C021	94
200903008	C018	61
200905023	C018	71
200907028	C003	58
200902020	C003	70
200906103	C004	92
200905055	C021	90
200903013	C018	74
200901028	C018	82
200907075	C004	83
200907062	C021	58
200905025	C018	86
200902016	C018	80
200902013	C021	88
200906031	C018	89
200906047	C003	76
200902023	C003	41
200905015	C004	67
200907036	C004	76
200901004	C018	40
200906090	C018	81
200904009	C018	80
200905044	C003	60
200907005	C018	74
200902025	C018	50
200905046	C021	65
200902018	C021	72
200907068	C018	51
200907054	C021	79
200904003	C021	77
200906085	C004	53
200906063	C021	43
200901022	C003	82
200907073	C018	50
200905079	C003	79
200901013	C018	88
200907008	C004	97
200901026	C018	64
200902031	C004	70
200903002	C021	81
200907059	C018	59
200906038	C018	88
200905052	C003	88
200907050	C004	64
200905035	C003	86
200903020	C021	90
200901008	C003	91
200907007	C003	83
200906021	C004	58
200906088	C021	97
200906003	C003	89
200901026	C004	99
200902021	C021	67
200902015	C004	95
200906004	C004	86
200905038	C003	50
200902014	C018	57
200906060	C021	73
200901019	C018	82
200904069	C021	66
200905029	C003	43
200907070	C003	51
200905080	C021	64
200903010	C004	100
200905009	C004	69
200907037	C018	52
200902016	C021	70
200907039	C018	70
200907001	C018	91
200906052	C021	98
200905016	C018	64
200904013	C018	51
200906053	C018	70
200901008	C018	59
200906066	C021	86
200901011	C004	95
200904044	C004	93
200902005	C018	88
200905053	C021	89
200907046	C004	60
200904002	C003	64
200907015	C021	82
200905028	C018	92
200905025	C004	40
200904048	C021	81
200902008	C018	98
200901013	C003	79
200905053	C018	65
200905022	C004	72
200907035	C004	90
200901001	C004	93
200906092	C018	89
200901002	C021	66
200902030	C021	46
200907027	C003	87
200905071	C018	70
200902007	C018	83
200901005	C018	87
200905041	C021	54
200906057	C003	88
200905060	C021	42
200907056	C003	82
200905065	C004	80
200901015	C021	83
200902035	C004	73
200906049	C021	66
200906071	C021	76
200904063	C003	75
200906029	C003	98
200903015	C021	89
200904058	C003	66
200901007	C021	87
200903021	C021	99
200902022	C004	79
200905061	C021	91
200907034	C021	46
200904001	C018	70
200906008	C018	63
200907077	C018	75
200905013	C018	72
200905037	C003	64
200904049	C003	72
200905051	C003	78
200905075	C004	86
200906107	C018	65
200907078	C021	71
200906023	C021	92
200906005	C018	67
200904063	C021	89
200904001	C004	71
200901011	C018	62
200902032	C021	77
200906036	C003	86
200901014	C021	67
200904004	C020	68
200906041	C020	65
200905047	C020	97
200905024	C020	92
200907025	C020	70
200903017	C020	66
200906026	C020	100
200906052	C020	56
200907053	C020	52
200907065	C020	89
200906084	C020	77
200904036	C020	79
200905010	C020	89
200904065	C020	72
200904039	C020	87
200903022	C020	89
200904043	C020	57
200905077	C020	61
200906048	C020	71
200905080	C020	50
200904041	C020	96
200906009	C020	54
200907031	C020	93
200902011	C020	96
200906072	C020	72
200906064	C020	82
200906103	C020	77
200907039	C020	52
200905055	C020	70
200904062	C020	58
200907022	C020	67
200907078	C020	91
200907052	C020	40
200904020	C020	74
200907048	C020	66
200907019	C020	56
200903008	C020	69
200905072	C020	96
200903013	C020	75
200905026	C020	59
200905081	C020	81
200904071	C020	78
200907032	C020	63
200904025	C020	75
200904053	C020	63
200902014	C020	85
200905032	C020	98
200903016	C020	98
200906088	C020	79
200906093	C020	87
200902018	C020	76
200905017	C020	56
200902026	C020	75
200905025	C020	56
200905071	C020	79
200907041	C020	75
200906110	C020	96
200902006	C020	60
200907075	C020	99
200905023	C020	77
200905068	C020	89
200902013	C020	65
200907058	C020	41
200907079	C020	89
200902034	C020	68
200906102	C020	80
200904025	C020	71
200904051	C020	59
200904008	C020	96
200902015	C020	68
200904012	C020	43
200906010	C020	68
200905050	C020	71
200906060	C020	71
200904074	C020	67
200905013	C020	77
200906101	C020	75
200902024	C020	88
200903011	C020	90
200906006	C020	83
200905053	C020	61
200906075	C020	85
200906002	C020	94
200907026	C020	64
200905049	C020	80
200904056	C020	76
200906040	C020	92
200906019	C020	82
200907033	C020	96
200907038	C020	73
200907040	C020	82
200905059	C020	50
200901006	C020	93
200901024	C020	81
200901008	C020	69
200905063	C020	69
200906022	C020	70
200906007	C020	53
200907077	C020	59
200902029	C020	72
200904004	C020	68
200906041	C020	65
200905047	C020	97
200905024	C020	92
200907025	C020	70
200903017	C020	66
200906026	C020	100
200906052	C020	56
200907053	C020	52
200907065	C020	89
200906084	C020	77
200904036	C020	79
200905010	C020	89
200904065	C020	72
200904039	C020	87
200903022	C020	89
200904043	C020	57
200905077	C020	61
200906048	C020	71
200905080	C020	50
200904041	C020	96
200906009	C020	54
200907031	C020	93
200902011	C020	96
200906072	C020	72
200906064	C020	82
200906103	C020	77
200907039	C020	52
200905055	C020	70
200904062	C020	58
200907022	C020	67
200907078	C020	91
200907052	C020	40
200904020	C020	74
200907048	C020	66
200907019	C020	56
200903008	C020	69
200905072	C020	96
200903013	C020	75
200905026	C020	59
200905081	C020	81
200904071	C020	78
200907032	C020	63
200904025	C020	75
200904053	C020	63
200902014	C020	85
200905032	C020	98
200903016	C020	98
200906088	C020	79
200906093	C020	87
200902018	C020	76
200905017	C020	56
200902026	C020	75
200905025	C020	56
200905071	C020	79
200907041	C020	75
200906110	C020	96
200902006	C020	60
200907075	C020	99
200905023	C020	77
200905068	C020	89
200902013	C020	65
200907058	C020	41
200907079	C020	89
200902034	C020	68
200906102	C020	80
200904025	C020	71
200904051	C020	59
200904008	C020	96
200902015	C020	68
200904012	C020	43
200906010	C020	68
200905050	C020	71
200906060	C020	71
200904074	C020	67
200905013	C020	77
200906101	C020	75
200902024	C020	88
200903011	C020	90
200906006	C020	83
200905053	C020	61
200906075	C020	85
200906002	C020	94
200907026	C020	64
200905049	C020	80
200904056	C020	76
200906040	C020	92
200906019	C020	82
200907033	C020	96
200907038	C020	73
200907040	C020	82
200905059	C020	50
200901006	C020	93
200901024	C020	81
200901008	C020	69
200905063	C020	69
200906022	C020	70
200906007	C020	53
200907077	C020	59
200902029	C020	72
200901011	C003	62
200904059	C006	76
200907016	C003	69
200903018	C003	69
200905066	C006	85
200905012	C003	55
200902028	C003	57
200907057	C003	88
200901002	C003	97
200904037	C006	89
200905065	C003	78
200904062	C003	65
200904022	C006	98
200905052	C006	79
200904037	C003	61
200902019	C003	99
200902024	C006	67
200905057	C003	91
200905018	C003	70
200901029	C006	79
200905014	C003	86
200905022	C006	76
200905061	C003	76
200907080	C006	75
200903019	C003	60
200907045	C006	76
200906106	C003	71
200906079	C006	59
200903014	C006	76
200907061	C003	93
200901029	C003	51
200902022	C003	81
200907046	C006	71
200906055	C006	67
200907054	C006	81
200905027	C006	66
200901019	C003	52
200906104	C003	76
200906028	C003	100
200905019	C003	50
200901009	C006	99
200901027	C006	71
200903001	C003	98
200906103	C003	52
200905051	C006	64
200907028	C003	58
200902020	C003	70
200904033	C006	88
200904010	C006	69
200906047	C003	76
200902023	C003	41
200907074	C006	59
200905044	C003	60
200901022	C003	82
200905079	C003	79
200905012	C006	90
200903004	C006	53
200905078	C006	93
200905052	C003	88
200905035	C003	86
200901008	C003	91
200907007	C003	83
200906003	C003	89
200907067	C006	94
200906047	C006	96
200905038	C003	50
200905057	C006	50
200904013	C006	54
200905029	C003	43
200907070	C003	51
200906056	C006	59
200903005	C006	55
200907076	C006	63
200904002	C003	64
200907011	C006	67
200905008	C006	51
200901013	C003	79
200901017	C006	96
200907027	C003	87
200905038	C006	85
200906057	C003	88
200907056	C003	82
200906062	C006	97
200904063	C003	75
200906029	C003	98
200904033	C006	48
200904058	C003	66
200906074	C006	65
200905037	C003	64
200904049	C003	72
200905051	C003	78
200906090	C006	57
200903018	C006	87
200906036	C003	86
200901011	C003	62
200904059	C006	76
200907016	C003	69
200903018	C003	69
200905066	C006	85
200905012	C003	55
200902028	C003	57
200907057	C003	88
200901002	C003	97
200904037	C006	89
200905065	C003	78
200904062	C003	65
200904022	C006	98
200905052	C006	79
200904037	C003	61
200902019	C003	99
200902024	C006	67
200905057	C003	91
200905018	C003	70
200901029	C006	79
200905014	C003	86
200905022	C006	76
200905061	C003	76
200907080	C006	75
200903019	C003	60
200907045	C006	76
200906106	C003	71
200906079	C006	59
200903014	C006	76
200907061	C003	93
200901029	C003	51
200902022	C003	81
200907046	C006	71
200906055	C006	67
200907054	C006	81
200905027	C006	66
200901019	C003	52
200906104	C003	76
200906028	C003	100
200905019	C003	50
200901009	C006	99
200901027	C006	71
200903001	C003	98
200906103	C003	52
200905051	C006	64
200907028	C003	58
200902020	C003	70
200904033	C006	88
200904010	C006	69
200906047	C003	76
200902023	C003	41
200907074	C006	59
200905044	C003	60
200901022	C003	82
200905079	C003	79
200905012	C006	90
200903004	C006	53
200905078	C006	93
200905052	C003	88
200905035	C003	86
200901008	C003	91
200907007	C003	83
200906003	C003	89
200907067	C006	94
200906047	C006	96
200905038	C003	50
200905057	C006	50
200904013	C006	54
200905029	C003	43
200907070	C003	51
200906056	C006	59
200903005	C006	55
200907076	C006	63
200904002	C003	64
200907011	C006	67
200905008	C006	51
200901013	C003	79
200901017	C006	96
200907027	C003	87
200905038	C006	85
200906057	C003	88
200907056	C003	82
200906062	C006	97
200904063	C003	75
200906029	C003	98
200904033	C006	48
200904058	C003	66
200906074	C006	65
200905037	C003	64
200904049	C003	72
200905051	C003	78
200906090	C006	57
200903018	C006	87
200906036	C003	86
200906013	C007	45
200901014	C007	67
200902006	C007	72
200907080	C007	95
200904049	C007	94
200905079	C007	72
200904032	C007	67
200904028	C007	58
200906051	C007	78
200905022	C007	42
200906061	C007	73
200905027	C007	90
200907076	C007	73
200906020	C007	85
200906067	C007	69
200905065	C007	85
200906012	C007	70
200906069	C007	85
200906008	C007	64
200905064	C007	81
200907037	C007	80
200905024	C007	54
200907018	C007	80
200902017	C007	75
200904064	C007	40
200903010	C007	80
200904018	C007	59
200902027	C007	95
200906091	C007	84
200906081	C007	100
200906081	C007	52
200906017	C007	70
200905045	C007	74
200903014	C007	94
200907073	C007	74
200901028	C007	52
200906074	C007	71
200905044	C007	96
200901002	C007	58
200901003	C007	84
200905079	C007	8
200906013	C007	45
200901014	C007	67
200902006	C007	72
200907080	C007	95
200904049	C007	94
200905079	C007	72
200904032	C007	67
200904028	C007	58
200906051	C007	78
200905022	C007	42
200906061	C007	73
200905027	C007	90
200907076	C007	73
200906020	C007	85
200906067	C007	69
200905065	C007	85
200906012	C007	70
200906069	C007	85
200906008	C007	64
200905064	C007	81
200907037	C007	80
200905024	C007	54
200907018	C007	80
200902017	C007	75
200904064	C007	40
200903010	C007	80
200904018	C007	59
200902027	C007	95
200906091	C007	84
200906081	C007	100
200906081	C007	52
200906017	C007	70
200905045	C007	74
200903014	C007	94
200907073	C007	74
200901028	C007	52
200906074	C007	71
200905044	C007	96
200901002	C007	58
200901003	C007	84
200905079	C007	8
200905033	C004	69
200904018	C004	70
200907074	C004	47
200906021	C002	85
200904039	C018	94
200905018	C018	50
200907069	C018	56
200904015	C018	67
200905030	C018	80
200906037	C004	63
200906092	C004	80
200906050	C018	77
200905042	C002	92
200905072	C018	73
200905035	C004	43
200904011	C018	51
200905048	C004	58
200907011	C002	70
200903017	C018	54
200902027	C018	76
200905081	C018	67
200903020	C018	56
200904053	C004	63
200906088	C018	73
200901027	C004	60
200902020	C004	76
200907064	C018	79
200902013	C018	98
200906002	C004	69
200905016	C002	65
200907071	C004	66
200904060	C018	45
200902030	C018	74
200906027	C002	60
200902017	C004	88
200905035	C018	61
200904005	C004	45
200901021	C018	75
200905058	C002	61
200907012	C002	44
200904002	C018	64
200904045	C018	62
200905012	C004	86
200905027	C004	67
200904010	C004	58
200904029	C018	58
200906098	C004	94
200904012	C018	61
200906089	C002	72
200901001	C002	73
200906039	C004	92
200906033	C002	51
200904028	C002	79
200907007	C004	96
200907018	C018	72
200906035	C018	43
200906008	C004	90
200906082	C018	85
200906046	C004	57
200907052	C018	75
200904069	C018	73
200907043	C018	53
200907044	C002	71
200907068	C004	85
200907036	C002	83
200905054	C004	72
200906045	C018	53
200903025	C018	68
200905030	C004	60
200905076	C018	74
200902012	C002	83
200906064	C018	49
200907056	C002	70
200905021	C002	56
200904023	C004	91
200907049	C018	57
200905021	C004	54
200905068	C018	50
200906004	C002	69
200901020	C002	77
200907003	C018	71
200906023	C018	69
200906042	C002	56
200905061	C018	41
200906087	C002	61
200902019	C018	92
200902032	C002	70
200903008	C018	61
200905023	C018	71
200903023	C002	60
200906103	C004	92
200903007	C002	77
200903013	C018	74
200905073	C002	56
200901028	C018	82
200907075	C004	83
200905025	C018	86
200902016	C018	80
200905024	C002	78
200906031	C018	89
200905015	C004	67
200907036	C004	76
200901004	C018	40
200906090	C018	81
200904009	C018	80
200905043	C002	57
200901004	C002	92
200904014	C002	85
200907005	C018	74
200902025	C018	50
200907068	C018	51
200906098	C002	57
200906085	C004	53
200904045	C002	91
200907073	C018	50
200905057	C002	67
200901013	C018	88
200907008	C004	97
200901026	C018	64
200902031	C004	70
200907059	C018	59
200904010	C002	66
200905069	C002	69
200906038	C018	88
200907050	C004	64
200901006	C002	73
200906021	C004	58
200905014	C002	88
200901026	C004	99
200902015	C004	95
200906004	C004	86
200902014	C018	57
200907074	C002	80
200901019	C018	82
200903010	C004	100
200905044	C002	87
200902007	C002	88
200905009	C004	69
200907037	C018	52
200907039	C018	70
200907001	C018	91
200905016	C018	64
200904013	C018	51
200906053	C018	70
200901008	C018	59
200901011	C004	95
200904044	C004	93
200902005	C018	88
200907046	C004	60
200905048	C002	49
200905034	C002	43
200905028	C018	92
200905025	C004	40
200902008	C018	98
200905053	C018	65
200907018	C002	100
200905022	C004	72
200907035	C004	90
200901001	C004	93
200907046	C002	63
200902022	C002	76
200906092	C018	89
200906092	C002	73
200905071	C018	70
200902007	C018	83
200901025	C002	59
200901005	C018	87
200907040	C002	79
200905065	C004	80
200902035	C004	73
200903014	C002	85
200902022	C004	79
200907061	C002	59
200904001	C018	70
200906008	C018	63
200907077	C018	75
200905013	C018	72
200901014	C002	92
200905075	C004	86
200906107	C018	65
200906005	C018	67
200904001	C004	71
200901011	C018	62
200905070	C002	92
200906024	C002	67
200905033	C004	69
200905018	C016	44
200904018	C004	70
200907074	C004	47
200905048	C013	54
200904003	C024	92
200904004	C020	68
200903004	C023	73
200906010	C022	53
200907075	C013	60
200906041	C020	65
200904026	C024	71
200905050	C023	91
200907076	C013	69
200904066	C016	71
200907023	C010	93
200904035	C024	73
200904019	C024	92
200905047	C020	97
200905024	C020	92
200907025	C020	70
200906037	C004	63
200906026	C022	83
200903017	C020	66
200904053	C016	100
200905055	C024	79
200907020	C022	59
200906092	C004	80
200901018	C024	68
200905011	C013	97
200905021	C022	53
200906071	C016	88
200906026	C020	100
200906031	C023	75
200904036	C010	97
200902028	C010	53
200906078	C016	83
200905077	C023	53
200906052	C016	69
200906043	C016	89
200905022	C010	85
200905030	C022	80
200906032	C013	73
200905039	C016	91
200906019	C023	89
200906052	C020	56
200905035	C004	43
200904061	C023	52
200907080	C010	77
200905014	C022	61
200905048	C004	58
200901021	C023	83
200906095	C023	56
200907053	C020	52
200903026	C024	62
200906015	C022	81
200906032	C022	77
200905009	C024	66
200907065	C020	89
200906084	C020	77
200901022	C024	85
200904034	C010	92
200902023	C024	73
200907011	C024	55
200905031	C023	78
200904036	C020	79
200906026	C010	86
200907051	C013	57
200903006	C024	72
200904002	C016	85
200902023	C013	94
200905045	C023	95
200907042	C022	82
200905010	C020	89
200902026	C023	77
200904053	C004	63
200904065	C020	72
200901027	C004	60
200906027	C024	95
200906039	C016	61
200907073	C023	87
200905067	C023	70
200905064	C024	65
200904039	C020	87
200902020	C004	76
200905077	C024	82
200906002	C004	69
200903022	C020	89
200902005	C022	86
200906007	C022	46
200904043	C020	57
200905077	C020	61
200907059	C023	95
200905046	C016	100
200907001	C022	88
200903009	C023	87
200904035	C022	89
200907053	C013	95
200903024	C024	76
200907071	C004	66
200904021	C023	76
200905072	C024	68
200901004	C024	61
200902010	C024	84
200905033	C024	85
200906048	C020	71
200905080	C020	50
200904073	C016	56
200904041	C020	96
200902017	C004	88
200906009	C020	54
200907031	C020	93
200904005	C004	45
200902011	C020	96
200904046	C023	50
200901010	C013	71
200905058	C010	92
200906072	C020	72
200905015	C013	66
200902020	C016	58
200906068	C016	85
200906064	C020	82
200906103	C020	77
